WISE_DESIGNATION,WISE_RA,WISE_Dec,W1_SIG_VAR_PP,W2_SIG_VAR_PP,W1_N_DETECTION,W2_N_DETECTION,W1_MEDIAN_MAG,W1_MAG_SIGMA,W2_MEDIAN_MAG,W2_MAG_SIGMA,PS1_g_med_KrMag,PS1_r_med_KrMag,PS1_i_med_KrMag,PS1_z_med_KrMag,PS1_y_med_KrMag,PS1_g_lc_std,PS1_r_lc_std,PS1_i_lc_std,PS1_z_lc_std,PS1_y_lc_std,PS1_g_max_KrMag,PS1_g_max_KrMagErr,PS1_g_min_KrMag,PS1_g_min_KrMagErr,PS1_r_max_KrMag,PS1_r_max_KrMagErr,PS1_r_min_KrMag,PS1_r_min_KrMagErr,PS1_i_max_KrMag,PS1_i_max_KrMagErr,PS1_i_min_KrMag,PS1_i_min_KrMagErr,PS1_z_max_KrMag,PS1_z_max_KrMagErr,PS1_z_min_KrMag,PS1_z_min_KrMagErr,PS1_y_max_KrMag,PS1_y_max_KrMagErr,PS1_y_min_KrMag,PS1_y_min_KrMagErr,PS1_g_num_detec,PS1_r_num_detec,PS1_i_num_detec,PS1_z_num_detec,PS1_y_num_detec,PS1_g_star_lc_sigma,PS1_r_star_lc_sigma,PS1_i_star_lc_sigma,PS1_z_star_lc_sigma,PS1_y_star_lc_sigma,PS1_g_sigma_PP,PS1_r_sigma_PP,PS1_i_sigma_PP,PS1_z_sigma_PP,PS1_y_sigma_PP,SDSS_RA,SDSS_Dec,SDSS_redshift,SDSS_redshift_ERR,SDSS_wise_sep2d_arcsec
J224145.42-000122.7,340.4392551,-0.0229815,3.039584211887372,3.199458542436408,10.0,11.0,14.429580443924484,0.1365448650554901,13.373146313198333,0.1375665332341994,18.791948054863568,18.559824902610714,18.624047663086273,18.38743589028553,18.52147024352824,0.12662152771631074,0.10645448777429177,0.1022246608423355,0.054506435548774386,0.20129557043204227,19.06221973675804,0.03737428891387276,18.67558147970796,0.03737428891387276,18.79028825845432,0.019417502946936487,18.511675062208052,0.019417502946936487,18.880939874566494,0.03445450962658984,18.446906396656747,0.03445450962658984,18.459822571168136,0.031657040079352994,18.30138212136321,0.031657040079352994,18.954550989968816,0.03445450962658984,18.41415824957381,0.03445450962658984,11.0,10.0,27.0,7.0,12.0,0.062,0.05,0.05,0.15,0.2,4.745662336691416,4.370354604205766,6.2168498311345735,1.012149334650943,2.6251771440287426,340.4392395019531,-0.022964000701904297,0.7145,0.0,0.08439097715613611
J233119.81-010632.3,352.83254900000003,-1.1089959999999999,3.0360705942630015,2.8537829217324995,10.0,9.0,13.572338546762097,0.05218677693754512,12.535129942155187,0.09812214515260527,18.44149797030191,18.241329995171878,18.049927738723603,17.826039642790874,17.917154816069477,0.044330671144528086,0.08133031702332838,0.11348734808187642,0.12627750531549928,0.12956808878025095,18.49802613857754,0.015967831044059983,18.345434543415465,0.015967831044059983,18.27517060518537,0.015324899240551913,18.0231398195324,0.015324899240551913,18.257514515655203,0.04060653481379604,17.81358573684642,0.04060653481379604,18.020625161069425,0.04060653481379604,17.689264616365076,0.04060653481379604,18.193297503613163,0.02760400495416037,17.79137705961557,0.02760400495416037,9.0,13.0,26.0,4.0,9.0,0.025,0.02,0.02,0.0625,0.1,4.529429858670531,6.743436193855784,7.300333274254741,3.9040286737117738,3.744028839325532,352.83251953125,-1.1089799404144287,0.3871,0.0,0.12080090707927668
J225332.95-002442.8,343.3872957,-0.4119058,3.34014298722223,3.0192581489856827,10.0,10.0,11.762640337811069,0.009317473576908177,10.526024510248412,0.011016406067432562,16.654621953270535,15.944430557066882,15.46961703884418,15.320766537560742,15.056302283943351,0.0752356008511734,0.067017005532559,0.08305424088396345,0.07483257070886881,0.0629187537879544,16.864612475159685,0.011056404229100229,16.565426714529224,0.011056404229100229,16.140071872286285,0.005004072595047443,15.919139024289127,0.005004072595047443,15.754520637975652,0.007656463288494651,15.40714961268132,0.007656463288494651,15.512909658803633,0.011056404229100229,15.291768221636099,0.011056404229100229,15.204652025544672,0.0038706534053581476,14.975032835444722,0.0038706534053581476,13.0,14.0,21.0,10.0,11.0,0.025,0.012,0.012,0.025,0.025,10.146332412340868,16.286381038694238,21.491729982542626,7.499603346484003,8.972211321601135,343.41290283203125,-0.4131860136985779,0.5696,0.0,92.29842313528243
J233844.77-005751.6,354.6865578,-0.9643539000000001,3.7647950220122923,2.9398168199365498,11.0,11.0,13.982550153658845,0.05340463913104962,13.041356956984933,0.0722899942225273,20.520093915011245,19.629262872903976,19.32910597690556,18.69826656998537,18.685204512752684,0.2660624585402306,0.13867327332207946,0.11586079887804783,0.0773971421456875,0.1988211527647983,21.157325498007022,0.058663340763105525,20.275563749934584,0.058663340763105525,19.991822488626386,0.07026696069237627,19.43001773223413,0.07026696069237627,19.54560280506996,0.05582263980638312,19.166007516060407,0.05582263980638312,18.837678059549557,0.05360743704698576,18.592381010238267,0.05360743704698576,18.906626867275683,0.05744260654033765,18.27249314121933,0.05744260654033765,13.0,16.0,13.0,10.0,13.0,0.15,0.125,0.05,0.15,0.2,5.144046066560176,3.636897755513101,4.0621470324508095,1.4594936275034014,2.9375896317328825,354.6980401453793,-0.98565929219189,2.815,0.0,87.12638265939421
J231509.35+001026.2,348.7889702,0.1739494,3.703208479168421,2.3080390206828008,10.0,10.0,13.532065792613453,0.05552823440265132,12.297073058582392,0.02371318626521352,17.598899642488607,17.576259878231582,17.66159538010338,17.545061038141508,17.713878310497112,0.05294779872791983,0.06154121660729853,0.05405735220833306,0.03470946223897156,0.07131341990927183,17.674320565408273,0.049489306187114175,17.513389536565633,0.049489306187114175,17.70084578569876,0.014483023214433137,17.50221528255385,0.014483023214433137,17.84286087326933,0.014197619196082556,17.60587557898705,0.014197619196082556,17.590302340607387,0.014197619196082556,17.494404676210912,0.014197619196082556,17.872500501726964,0.047572150889369016,17.613560894491147,0.047572150889369016,12.0,10.0,30.0,4.0,10.0,0.025,0.02,0.02,0.0625,0.1,2.1653954208908552,3.705852626745705,8.36227559519481,1.4608307070476303,2.148434857559196,348.78894893219615,0.17396978999946125,0.847,0.0,0.10606674011699667
J223649.45-010824.9,339.2060586,-1.1402646,3.251472713888784,3.6689424201270207,10.0,10.0,14.045633782007554,0.03949136359058602,12.596858533518924,0.13127207891609022,0.0,21.18562331843156,20.70626919848507,20.244154262997245,0.0,0.0,0.3243406734035251,0.16034241110537206,0.10073478486258787,0.0,0.0,0.0,0.0,0.0,21.706161293265176,0.1885215703015807,20.66686438427205,0.1885215703015807,20.922420979228317,0.10966295518477336,20.34551730849494,0.10966295518477336,20.366830244649265,0.1885215703015807,20.13971012259068,0.1885215703015807,0.0,0.0,0.0,0.0,0.0,9.0,15.0,4.0,0.0,0.0,0.2,0.2,0.3,0.0,,3.78137758900092,2.279487424749337,0.5658922826118628,,339.2060573698788,-1.1402571644945672,1.0490000000000002,0.0,0.02713152126111505
J230723.24+001708.0,346.84686960000005,0.2855783,2.642220108340785,2.7073951635789717,10.0,8.0,13.62640831381574,0.10219683450552716,12.843147140692766,0.11494708378655245,18.393100637412537,17.982528591948707,17.53078164520722,17.440971659038304,17.383796662608308,0.12223013137614172,0.0685977696220107,0.10563143892989536,0.09853097825269952,0.0831987792959415,18.503219513000058,0.024411133086521142,18.024064911097533,0.024411133086521142,18.034807399883114,0.012863293999119495,17.78243842703511,0.012863293999119495,17.965188025252388,0.020259924380065648,17.459054460054304,0.020259924380065648,17.56117923927416,0.02223225028548989,17.179012759367993,0.02223225028548989,17.523056726411454,0.012863293999119495,17.233426658440855,0.012863293999119495,12.0,11.0,31.0,11.0,11.0,0.025,0.02,0.02,0.0625,0.1,11.241422889136656,9.334659118793214,14.485047438494439,5.462422622664759,2.8495347976055543,346.80415226954017,0.30604923006044144,1.0,0.0,170.52682219435673
J230416.09+001846.6,346.0670807,0.3129455,3.011834200042113,3.7870633823040274,10.0,11.0,14.4880208031455,0.05817441070159748,13.509869641925347,0.2273886652517073,19.134008885162306,19.048436908956567,18.8079488810198,18.718640003893466,18.35468577234702,0.1598723724246276,0.12077853828795898,0.09235735035103512,0.1251458646867014,0.2203550948443802,19.303344695515104,0.033355500391494035,18.764549790071847,0.033355500391494035,19.1763157647715,0.12921995107023307,18.75739509622704,0.12921995107023307,19.101631321518763,0.047686566761113366,18.647773219837035,0.047686566761113366,18.89367771976268,0.04787533781783678,18.42466818649417,0.04787533781783678,18.701124413597363,0.06280547783150364,17.97794912568371,0.06280547783150364,15.0,12.0,19.0,17.0,13.0,0.062,0.05,0.05,0.15,0.2,6.916056206187274,2.7537740624635574,5.4061315779226815,2.8498663844685286,3.3046497649459905,346.0671081542969,0.3129419982433319,0.5327,0.0,0.09963472216672413
J225655.50+002543.5,344.23127519999997,0.42877600000000005,2.8902662281905003,2.9939511351225536,10.0,10.0,14.744540686524106,0.07150465159858149,13.745161774327414,0.20844576879994156,19.617174910121637,19.101529358801276,18.617792366417564,18.56637447289758,18.517972424257465,0.12344971346582442,0.04573315746764087,0.11384659261165392,0.07959727901671695,0.11758327348807518,19.843967531341434,0.11471511046937885,19.45579149979668,0.11471511046937885,19.149968884767908,0.0312687256224556,18.98601162415469,0.0312687256224556,18.808517591638374,0.056957563077505866,18.31541009514697,0.056957563077505866,18.717749255498386,0.02398182441181813,18.495951150699376,0.02398182441181813,18.621087679351625,0.056957563077505866,18.275879149844073,0.056957563077505866,11.0,17.0,13.0,14.0,7.0,0.15,0.05,0.05,0.15,0.2,1.7568463186765977,1.9997915112595968,5.201183178047954,1.4422478813815716,1.6010671782431127,344.29827880859375,0.4720450043678284,1.8655,0.0,287.1304721335835
J233527.68-001339.3,353.86537180000005,-0.22759920000000003,3.7638183671995753,4.144758305861074,11.0,12.0,14.243677226951512,0.0941900977145739,12.979595988986821,0.13850421996763393,18.56895885663709,18.38480496964773,18.463806436831238,18.313466345135176,18.08068057462559,0.017442596380822427,0.1947554274764308,0.16669757092532064,0.06095178209498235,0.1383119553666376,18.602248147793787,0.015130125456427359,18.548816288569547,0.015130125456427359,18.43880377499388,0.02068534161046016,17.736301208955343,0.02068534161046016,18.599989132821765,0.09367078806444064,17.87836151964109,0.09367078806444064,18.36570105227561,0.015130125456427359,18.168219261970357,0.015130125456427359,18.331330960635352,0.020646704218274664,17.870908664906302,0.020646704218274664,6.0,11.0,16.0,9.0,10.0,0.062,0.02,0.02,0.15,0.2,0.8146538029159529,19.836714998044364,5.386415773031953,1.3033514221198983,2.2779628635814384,353.8653869628906,-0.22758400440216064,0.9071,0.0,0.0772798357032284
J230751.91-003016.3,346.9663152,-0.5045362,2.6406381661722604,2.634946772177231,9.0,10.0,14.233922628792119,0.24018008137033586,13.191013362981982,0.2114598311376259,19.28598734321808,19.05465801524313,18.556855120118524,18.425716600510093,17.920184615365766,0.2763878363203536,0.13646074808073178,0.11839142866095692,0.13389597718851556,0.12420088191179525,19.46030973093745,0.03854696965553763,18.43641382420898,0.03854696965553763,19.196942178833282,0.09879173338424052,18.70517287075993,0.09879173338424052,18.785773496748696,0.028075446786128368,18.316532396189835,0.028075446786128368,18.670832654227667,0.026955476621283992,18.14593316501702,0.026955476621283992,17.999667188826567,0.05559767431135155,17.640676498230764,0.05559767431135155,16.0,9.0,22.0,16.0,7.0,0.062,0.05,0.05,0.15,0.1,12.402218297536509,3.9691214348824673,7.349442157926373,3.3915203020020535,2.822047809479532,346.96624755859375,-0.5045289993286133,0.4604,0.0,0.2448755549129567
J232828.49-003831.4,352.11874389999997,-0.6420786,2.986449696602549,3.3420192541805083,10.0,11.0,13.931833973460805,0.0993994141564204,12.718699109130448,0.08743815276283975,18.775637383443264,18.606697476531345,18.33344243720612,18.398858778098074,18.48458734306294,0.12922902778953202,0.10050540809977968,0.11535996298561695,0.1264015436470175,0.15493194297167806,18.846458201584547,0.020444646747402883,18.446269971672827,0.020444646747402883,18.767294295722703,0.02753648144173951,18.37510717862208,0.02753648144173951,18.585971561184724,0.02056144967557875,18.265268407447568,0.02056144967557875,18.51225992137732,0.03156710506003082,18.132298016945906,0.03156710506003082,18.728589240960353,0.015313712399190531,18.178795663871448,0.015313712399190531,13.0,11.0,22.0,13.0,14.0,0.062,0.05,0.02,0.15,0.2,5.8498254615803535,6.63603210961868,9.087057389559744,2.4278361937524706,2.7329917481200567,352.1187438964844,-0.642100989818573,0.7715,0.0,0.08060334785639305
J223648.15+011124.0,339.2006269,1.1900191,3.268539839391828,3.43940971806533,10.0,11.0,13.672636263629597,0.03571390172188235,12.487066843094027,0.045857119677864835,19.42263451715763,18.89697769933717,18.271251173376868,18.516736023279886,18.03776566427504,0.04581323293295112,0.05936561521533563,0.04689587650142113,0.08416862661312116,0.11199500287138177,19.467778975460245,0.02342264078169445,19.305724323586034,0.02342264078169445,18.96527740215545,0.02342264078169445,18.773973265743088,0.02342264078169445,18.32495762512589,0.046983555152620836,18.1419126129718,0.046983555152620836,18.67787968205984,0.026569348214266438,18.41469275538863,0.026569348214266438,18.298252562987358,0.021244963078320668,17.949471923148987,0.021244963078320668,8.0,10.0,31.0,9.0,8.0,0.062,0.05,0.02,0.15,0.2,2.3053852973829763,3.2336446216447654,2.6379336112332137,1.7019924460789446,1.7245524127167462,339.2006530761719,1.1900269985198977,0.5479999999999999,0.0,0.09841132232365987
J233159.73-005514.0,352.99888250000004,-0.9205713,3.6968900942677467,2.9565560281082743,10.0,8.0,14.890684916964648,0.1695984384541375,14.081658107297294,0.2305908280381052,20.48364845872325,19.392243618939982,18.832177401293915,18.52938174726441,18.41817485309704,0.6586828378320196,0.08482748395610216,0.07324983870331253,0.07982748290506217,0.1979261512074533,20.924261875277548,0.03789842185661749,18.788660370016675,0.03789842185661749,19.607966113166217,0.05490459150104425,19.295612978789908,0.05490459150104425,19.002020760536297,0.060523300945802126,18.675378480868762,0.060523300945802126,18.653849325331702,0.09765545522697608,18.34699269183038,0.09765545522697608,18.792665796358627,0.05034672130814178,18.11319423009688,0.05034672130814178,13.0,13.0,16.0,12.0,10.0,0.15,0.05,0.05,0.15,0.2,13.407194090968973,3.4815018925441232,3.295193528426206,1.504973714981832,3.2005860611967103,352.9942484984987,-0.902898422009084,2.3080000000000003,0.0,65.7726156742396
J233010.93-002951.4,352.5455522,-0.4976157,3.1307326331854703,3.115879985131967,10.0,9.0,13.962368518217378,0.08741762695071703,12.819678973617362,0.09531174996889176,18.616359588281163,18.691583947475365,18.456194785145797,18.61475811488703,18.38149676908801,0.13775654817168698,0.10859671959052801,0.1555277283762478,0.12328438043885888,0.1059933280166867,18.69237276359575,0.02495428978542946,18.340384344863168,0.02495428978542946,18.760369651688272,0.07131367207896376,18.44874627984005,0.07131367207896376,18.788366447283586,0.0241583951647179,18.3373021352518,0.0241583951647179,18.79775278071112,0.022322150118981303,18.309715380528857,0.022322150118981303,18.47736500875288,0.025166216730848703,18.132480017588307,0.025166216730848703,12.0,13.0,11.0,12.0,10.0,0.062,0.05,0.02,0.15,0.2,4.9339377625979735,3.4373290291018463,11.393797091033885,3.183838225472847,1.6977531542100277,352.5455627441406,-0.4976480007171631,0.5469,0.0,0.12232092506250022
J225224.15-003144.7,343.1006492,-0.5291111,2.7869124334814335,2.9367775263671616,9.0,9.0,13.462128299288398,0.03675206022385843,11.997660245755727,0.041117247602289186,18.624565694868547,18.060698486219827,17.695026425458416,17.602498469138922,17.457179571247405,0.07342806881137807,0.07044206806228008,0.07184365138691676,0.11674867456095273,0.1056673260046088,18.798039403165294,0.02163095032769921,18.539553337386227,0.02163095032769921,18.20692850858817,0.03185425141235128,17.932389010271052,0.03185425141235128,17.76307074478143,0.02761233821079673,17.53175110246272,0.02761233821079673,17.809927547752718,0.01456798501153949,17.45389765532614,0.01456798501153949,17.66769762386476,0.02485090539679465,17.284093625082456,0.02485090539679465,14.0,15.0,10.0,11.0,14.0,0.062,0.02,0.02,0.0625,0.1,3.7388018997745687,6.089969424556889,5.272424949292437,5.410124931472094,3.6190449574107593,343.19454209124467,-0.5081544116528662,2.681,0.0,346.31804276051537
